"date","number","category","rank","songId"
"2025-02-02","3","national","1","todoelmundobailando-c00363a787"
"2025-02-02","3","national","2","asicomoyo-0146c89ab8"
"2025-02-02","3","national","3","losbesosquetedi-f1fa430ac3"
"2025-02-02","3","national","4","yojala-0d25f869e9"
"2025-02-02","3","national","5","bailandosuave-3b016b3ed0"
"2025-02-02","3","national","6","catalina-3a0e88846e"
"2025-02-02","3","national","7","portuculpa-2f7567505f"
"2025-02-02","3","national","8","orgullo-b3c9292d7e"
"2025-02-02","3","national","9","bonita-1fa820b1b1"
"2025-02-02","3","national","10","lavidabailando-82797dc147"
"2025-02-02","3","international","1","apt-aa4359c93f"
"2025-02-02","3","international","2","soltera-af2453ae86"
"2025-02-02","3","international","3","caritatriste-b08e70e7e1"
"2025-02-02","3","international","4","uwaie-85b324d262"
"2025-02-02","3","international","5","diewithasmile-48d8a6a8fc"
"2025-02-02","3","international","6","lifetimes-d3b5643c3f"
"2025-02-02","3","international","7","dondeestabas-fdb3c1f87c"
"2025-02-02","3","international","8","iadoreyou-98ae7ea0e6"
"2025-02-02","3","international","9","necessito-0aa1136034"
"2025-02-02","3","international","10","cosaspendientes-19b5711dc3"
