"date","number","category","rank","songId"
"2025-04-06","8","national","1","asicomoyo-0146c89ab8"
"2025-04-06","8","national","2","portuculpa-2f7567505f"
"2025-04-06","8","national","3","orgullo-b3c9292d7e"
"2025-04-06","8","national","4","yojala-0d25f869e9"
"2025-04-06","8","national","5","todoelmundobailando-c00363a787"
"2025-04-06","8","national","6","bonita-1fa820b1b1"
"2025-04-06","8","national","7","unclasico-b17f0c89df"
"2025-04-06","8","national","8","yaloves-2c4b523d6d"
"2025-04-06","8","national","9","tactoquellegoelreparto-4a3c7212e1"
"2025-04-06","8","national","10","novolvere-e0a0da09f5"
"2025-04-06","8","international","1","dondeestabas-fdb3c1f87c"
"2025-04-06","8","international","2","apt-aa4359c93f"
"2025-04-06","8","international","3","cosaspendientes-19b5711dc3"
"2025-04-06","8","international","4","caritatriste-b08e70e7e1"
"2025-04-06","8","international","5","paquevolviste-a615566d6e"
"2025-04-06","8","international","6","abracadabra-bb79c22368"
"2025-04-06","8","international","7","bzrpmusicsessionsvol61-3f2dc8046c"
"2025-04-06","8","international","8","elcielo-6db5846b8d"
"2025-04-06","8","international","9","soltera-af2453ae86"
"2025-04-06","8","international","10","volver-d3eaababf5"
