"date","number","category","rank","songId"
"2024-08-18","28","national","1","catalina-3a0e88846e"
"2024-08-18","28","national","2","silencioremix-df7b7a94c2"
"2024-08-18","28","national","3","elwhatsapp-7a05174f95"
"2024-08-18","28","national","4","noteinstales-0c505ecf21"
"2024-08-18","28","national","5","lalampara-19a4848639"
"2024-08-18","28","national","6","dilealamor-563b60e9a8"
"2024-08-18","28","national","7","lacalentura-e7cb98c0ca"
"2024-08-18","28","national","8","elamorqueespere-86e71a5cbb"
"2024-08-18","28","national","9","lapersonacorrecta-8daadc1bc1"
"2024-08-18","28","national","10","fuerafuera-7146038232"
"2024-08-18","28","international","1","espresso-850bade631"
"2024-08-18","28","international","2","touchingthesky-93fc355bcf"
"2024-08-18","28","international","3","siantestehubieraconocido-a684e71094"
"2024-08-18","28","international","4","salvame-5fdc541db8"
"2024-08-18","28","international","5","luna-3eac47e0df"
"2024-08-18","28","international","6","illusion-b2810a35a4"
"2024-08-18","28","international","7","outsideoflove-7f7d6b8292"
"2024-08-18","28","international","8","fortnightcyrilremix-227943921e"
"2024-08-18","28","international","9","holaperdidaremix-955c118019"
"2024-08-18","28","international","10","punteria-1ef0e937a3"
