"date","number","category","rank","songId"
"2024-12-29","40","national","1","losbesosquetedi-f1fa430ac3"
"2024-12-29","40","national","2","catalina-3a0e88846e"
"2024-12-29","40","national","3","todoelmundobailando-c00363a787"
"2024-12-29","40","national","4","lavidabailando-82797dc147"
"2024-12-29","40","national","5","asicomoyo-0146c89ab8"
"2024-12-29","40","national","6","silencioremix-df7b7a94c2"
"2024-12-29","40","national","7","yojala-0d25f869e9"
"2024-12-29","40","national","8","bailandosuave-3b016b3ed0"
"2024-12-29","40","national","9","fiestando-faff8dfb4b"
"2024-12-29","40","national","10","lapersonacorrecta-8daadc1bc1"
"2024-12-29","40","international","1","lifetimes-d3b5643c3f"
"2024-12-29","40","international","2","soltera-af2453ae86"
"2024-12-29","40","international","3","ohnana-e092d936f3"
"2024-12-29","40","international","4","apt-aa4359c93f"
"2024-12-29","40","international","5","necessito-0aa1136034"
"2024-12-29","40","international","6","caritatriste-b08e70e7e1"
"2024-12-29","40","international","7","uwaie-85b324d262"
"2024-12-29","40","international","8","diewithasmile-48d8a6a8fc"
"2024-12-29","40","international","9","enhorabuena-9681e08a8b"
"2024-12-29","40","international","10","iadoreyou-98ae7ea0e6"
