"date","number","category","rank","songId"
"2024-08-04","26","national","1","catalina-3a0e88846e"
"2024-08-04","26","national","2","noteinstales-0c505ecf21"
"2024-08-04","26","national","3","silencioremix-df7b7a94c2"
"2024-08-04","26","national","4","elwhatsapp-7a05174f95"
"2024-08-04","26","national","5","elamorqueespere-86e71a5cbb"
"2024-08-04","26","national","6","fuerafuera-7146038232"
"2024-08-04","26","national","7","dilealamor-563b60e9a8"
"2024-08-04","26","national","8","lalampara-19a4848639"
"2024-08-04","26","national","9","cuentale-8216aa7188"
"2024-08-04","26","national","10","lasredes-b5eadcc555"
"2024-08-04","26","international","1","espresso-850bade631"
"2024-08-04","26","international","2","fortnightcyrilremix-227943921e"
"2024-08-04","26","international","3","touchingthesky-93fc355bcf"
"2024-08-04","26","international","4","salvame-5fdc541db8"
"2024-08-04","26","international","5","siantestehubieraconocido-a684e71094"
"2024-08-04","26","international","6","punteria-1ef0e937a3"
"2024-08-04","26","international","7","illusion-b2810a35a4"
"2024-08-04","26","international","8","aleale-0b7563c0ba"
"2024-08-04","26","international","9","luna-3eac47e0df"
"2024-08-04","26","international","10","roma-96d5a4f6be"
