"date","number","category","rank","songId"
"2026-04-05","12","national","1","magia-0cfd9bf9b7"
"2026-04-05","12","national","2","comonadie-cc168e1b76"
"2026-04-05","12","national","3","unacosita-458b24d76d"
"2026-04-05","12","national","4","sonriemujer-9ba2a53ad4"
"2026-04-05","12","national","5","nadiecomotu-5461ce5be2"
"2026-04-05","12","national","6","esebesito-43c3ba862c"
"2026-04-05","12","national","7","meequivoquecontigo-c185e06ee0"
"2026-04-05","12","national","8","cualquierasalsaversion-35bbdc0b45"
"2026-04-05","12","national","9","reinadecorazones-719bab0ec6"
"2026-04-05","12","national","10","chaochaito-d8bf7e7644"
"2026-04-05","12","international","1","bzrpmusicsessionsvol66-8732f5859a"
"2026-04-05","12","international","2","cambiare-d875320356"
"2026-04-05","12","international","3","dardos-1a820a379a"
"2026-04-05","12","international","4","algotu-79819abf32"
"2026-04-05","12","international","5","ijustmight-3b4db880da"
"2026-04-05","12","international","6","thefateofophelia-5a1b58dd4e"
"2026-04-05","12","international","7","unica-2c69f9590f"
"2026-04-05","12","international","8","gabriela-cb45e3ba49"
"2026-04-05","12","international","9","besitoenlafrente-6e3478d6f1"
"2026-04-05","12","international","10","cositalinda-c97d0ed8fa"
