"date","number","category","rank","songId"
"2026-05-24","19","national","1","nadiecomotu-5461ce5be2"
"2026-05-24","19","national","2","meequivoquecontigo-c185e06ee0"
"2026-05-24","19","national","3","cualquierasalsaversion-35bbdc0b45"
"2026-05-24","19","national","4","farandula-cf2bfc3eb2"
"2026-05-24","19","national","5","esebesito-43c3ba862c"
"2026-05-24","19","national","6","voyami-b10b5a2806"
"2026-05-24","19","national","7","magia-0cfd9bf9b7"
"2026-05-24","19","national","8","tutienesalgo-f736eae719"
"2026-05-24","19","national","9","mundoloco-9f46f12184"
"2026-05-24","19","national","10","cumbiadelosamigos-bdfca40685"
"2026-05-24","19","international","1","unica-2c69f9590f"
"2026-05-24","19","international","2","algotu-79819abf32"
"2026-05-24","19","international","3","lovepatinohay-1c6dfaf245"
"2026-05-24","19","international","4","enemigos-2ec35ea6eb"
"2026-05-24","19","international","5","comoenelidilio-de1af4f95a"
"2026-05-24","19","international","6","11-b1ab50f6bd"
"2026-05-24","19","international","7","comenzardenuevo-112540cc75"
"2026-05-24","19","international","8","disculpemesenor-a3dec0c6bf"
"2026-05-24","19","international","9","regalito-e2fa90eb90"
"2026-05-24","19","international","10","bzrpmusicsessionsvol66-8732f5859a"
