"date","number","category","rank","songId"
"2026-07-19","27","national","1","tutienesalgo-f736eae719"
"2026-07-19","27","national","2","sinti-b5cf6d0f05"
"2026-07-19","27","national","3","farandula-cf2bfc3eb2"
"2026-07-19","27","national","4","elchiquitico-b9b4ac9465"
"2026-07-19","27","national","5","cualquierasalsaversion-35bbdc0b45"
"2026-07-19","27","national","6","sinofueraporti-650a0054d2"
"2026-07-19","27","national","7","cumbiadelosamigos-bdfca40685"
"2026-07-19","27","national","8","nadiecomotu-5461ce5be2"
"2026-07-19","27","national","9","nohepodidoolvidarte-8a65d99de0"
"2026-07-19","27","national","10","voyami-b10b5a2806"
"2026-07-19","27","international","1","daidai-bce248570a"
"2026-07-19","27","international","2","dandovueltas-61ea5b6f1f"
"2026-07-19","27","international","3","lovepatinohay-1c6dfaf245"
"2026-07-19","27","international","4","tehacenfaltados-39cb9c7329"
"2026-07-19","27","international","5","comenzardenuevo-112540cc75"
"2026-07-19","27","international","6","antesqueeltiemposevaya-581f5f1a29"
"2026-07-19","27","international","7","amorbonito-6a6df413a4"
"2026-07-19","27","international","8","savemetonight-57c69ff712"
"2026-07-19","27","international","9","chevere-127f7d0fe4"
"2026-07-19","27","international","10","unanamas-dacddd8a79"
