"date","number","category","rank","songId"
"2026-05-17","18","national","1","nadiecomotu-5461ce5be2"
"2026-05-17","18","national","2","meequivoquecontigo-c185e06ee0"
"2026-05-17","18","national","3","cualquierasalsaversion-35bbdc0b45"
"2026-05-17","18","national","4","esebesito-43c3ba862c"
"2026-05-17","18","national","5","magia-0cfd9bf9b7"
"2026-05-17","18","national","6","farandula-cf2bfc3eb2"
"2026-05-17","18","national","7","voyami-b10b5a2806"
"2026-05-17","18","national","8","mundoloco-9f46f12184"
"2026-05-17","18","national","9","tutienesalgo-f736eae719"
"2026-05-17","18","national","10","comonadie-cc168e1b76"
"2026-05-17","18","international","1","algotu-79819abf32"
"2026-05-17","18","international","2","unica-2c69f9590f"
"2026-05-17","18","international","3","lovepatinohay-1c6dfaf245"
"2026-05-17","18","international","4","11-b1ab50f6bd"
"2026-05-17","18","international","5","enemigos-2ec35ea6eb"
"2026-05-17","18","international","6","comoenelidilio-de1af4f95a"
"2026-05-17","18","international","7","comenzardenuevo-112540cc75"
"2026-05-17","18","international","8","bzrpmusicsessionsvol66-8732f5859a"
"2026-05-17","18","international","9","disculpemesenor-a3dec0c6bf"
"2026-05-17","18","international","10","regalito-e2fa90eb90"
