"date","number","category","rank","songId"
"2026-03-15","9","national","1","magia-0cfd9bf9b7"
"2026-03-15","9","national","2","comonadie-cc168e1b76"
"2026-03-15","9","national","3","unacosita-458b24d76d"
"2026-03-15","9","national","4","nadiecomotu-5461ce5be2"
"2026-03-15","9","national","5","lastory-2b8e4dc5a3"
"2026-03-15","9","national","6","chaochaito-d8bf7e7644"
"2026-03-15","9","national","7","meequivoquecontigo-c185e06ee0"
"2026-03-15","9","national","8","salvavidas-df979696ed"
"2026-03-15","9","national","9","yotevoyaamar-2b0af500fa"
"2026-03-15","9","national","10","patodalavida-b83f9a5b3b"
"2026-03-15","9","international","1","cambiare-d875320356"
"2026-03-15","9","international","2","bzrpmusicsessionsvol66-8732f5859a"
"2026-03-15","9","international","3","thefateofophelia-5a1b58dd4e"
"2026-03-15","9","international","4","ijustmight-3b4db880da"
"2026-03-15","9","international","5","algotu-79819abf32"
"2026-03-15","9","international","6","besitoenlafrente-6e3478d6f1"
"2026-03-15","9","international","7","dardos-1a820a379a"
"2026-03-15","9","international","8","cositalinda-c97d0ed8fa"
"2026-03-15","9","international","9","gabriela-cb45e3ba49"
"2026-03-15","9","international","10","unica-2c69f9590f"
